id,taxonomy_id,display_name,scientific_name,genus,species,author,region,native_habitat,bloom_time,growth_habit,climate_preference,leaf_form,pseudobulb_presence,light_requirements,temperature_range,water_requirements,fertilizer_needs,cultural_notes,image_filename,image_url,google_drive_id,photographer,image_source,ocr_text,ai_description,ai_confidence,ai_extracted_metadata,ingestion_source,validation_status,is_featured,view_count,created_at,updated_at,user_id,rhs_registration_id,is_hybrid,is_species,grex_name,clone_name,pod_parent,pollen_parent,parentage_formula,generation,registration_date,registrant,rhs_verification_status,enhancement_data,pollinator_types,flowering_time,mycorrhizal_fungi,is_fragrant,photo_date,continent,climate_zone,phenotype_variations,morphological_traits,variation_analysis,mutation_indicators,phenotype_confidence,common_names,name_derivation,native_distribution,environmental_zones,leaf_shape,leaf_description,flower_description,plant_size,botanical_features,decimal_latitude,decimal_longitude,country,collector,event_date,data_source,state_province,locality,collection_number,gbif_id,source_url,is_flowering,flowering_stage,flower_count,inflorescence_count,flower_size_mm,flower_measurements,bloom_season_indicator,flowering_photo_date,flowering_photo_datetime,photo_gps_coordinates,camera_info,exif_data,growing_environment,substrate_type,mounting_evidence,natural_vs_cultivated,light_conditions,humidity_indicators,temperature_indicators,root_visibility,plant_maturity,setting_type,companion_plants,elevation_indicators,conservation_status_clues,identification_status,identification_votes,suggested_genus,suggested_species,gbif_occurrence_key,gbif_species_key,gbif_dataset_key,gbif_basis_of_record,gbif_license,gbif_occurrence_status,gbif_establishment_means,gbif_last_updated,inaturalist_observation_id,inaturalist_quality_grade,inaturalist_identifications_count,inaturalist_license_code,inaturalist_positional_accuracy,inaturalist_last_updated,external_images,external_media_count,external_image_licenses,external_image_credits,literature_references,cultivation_sources,reference_citations,conservation_papers,taxonomic_publications,horticultural_articles,nursery_recommendations,current_availability,price_range,purchase_links,seed_suppliers,tissue_culture_sources,specialty_vendors,care_guides,video_resources,forum_discussions,expert_advice,research_significance,conservation_status_details,habitat_research,pollination_studies,breeding_research,commercial_importance,propagation_difficulty,market_demand,seasonal_availability,import_restrictions,society_highlights,show_awards,notable_growers,community_notes,external_data_sources,eol_page_id,eol_traits,eol_common_names,eol_synonyms,eol_descriptions,eol_images,eol_last_updated
1919,,PT Epi nanegalense,PT Epi nanegalense,Potinara,nanegalense,,,,,epiphytic,,,,,,,,"From Roberta Fox's Cattleya Species collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Cattleya Tribe/Species/4492PT_Epi nanegalense.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCattleya%20-%20Species.html",,http://orchidcentral.org/Images/Cattleya Tribe/Species/4954C_Epi nanegalense.jpg,,Roberta Fox,Roberta Fox - Cattleya Species,,Potinara-Trichocentrum Epi is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:12.685644,2025-08-25 22:02:37.991183,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,,Cymbidium Akaka,Cymbidium Akaka,Cymbidium,Akaka,,,,,terrestrial,,,,,,,,"From Roberta Fox's Cymbidium collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Cymbidium/Hybrid/1397T_Cym Akaka Falls.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCymbidium.html",,,,Roberta Fox,http://orchidcentral.org/Images/Cymbidium/Hybrid/1397T_Cym Akaka Falls.jpg,,Cymbidium Akaka is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:34.723383,2025-08-26 07:53:20.361331,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,,Cymbidium Alice,Cymbidium Alice,Cymbidium,Alice,,,,,terrestrial,,,,,,,,"From Roberta Fox's Cymbidium collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Cymbidium/Hybrid/2024T_Cym Alice Alisa.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCymbidium.html",,,,Roberta Fox,http://orchidcentral.org/Images/Cymbidium/Hybrid/2024T_Cym Alice Alisa.jpg,,Cymbidium Alice is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:34.757427,2025-08-26 07:53:20.361331,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,,Cymbidium Avant,Cymbidium Avant,Cymbidium,Avant,,,,,terrestrial,,,,,,,,"From Roberta Fox's Cymbidium collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Cymbidium/Hybrid/324T Cym Avant Garde.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCymbidium.html",,,,Roberta Fox,http://orchidcentral.org/Images/Cymbidium/Hybrid/324T Cym Avant Garde.jpg,,Cymbidium Avant is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:34.938764,2025-08-26 07:53:21.170464,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,,IT Epi nanegalense,IT Epi nanegalense,Iwanagaara,nanegalense,,,,,epiphytic,,,,,,,,"From Roberta Fox's Cattleya Species collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Cattleya Tribe/Species/4954IT_Epi nanegalense.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCattleya%20-%20Species.html",,http://orchidcentral.org/Images/Cattleya Tribe/Species/4954C_Epi nanegalense.jpg,,Roberta Fox,Roberta Fox - Cattleya Species,,Iwanagaara-Trichocentrum Epi is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:12.718595,2025-08-25 22:02:37.991184,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2998,,CT Onc floridanum,CT Onc floridanum,Cattleya,floridanum,,,,,epiphytic,,,,,,,,"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Species/4053CT_Onc floridanum.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html",,,,Roberta Fox,http://orchidcentral.org/Images/Oncidium Alliance/Species/4053CT_Onc floridanum.jpg,,"Cattleya orchid known for its large, showy, often fragrant flowers. This Onc variety displays the characteristic beauty of the Cattleya genus.",0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:04:05.796639,2025-08-26 04:24:45.483911,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797,,T Orchis simia,Trichocentrum Orchis simia,Orchis,Orchis,,,,,epiphytic,,,,,,,,"From Roberta Fox's Disa collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Disa-Habenaria-Stenoglottis-etc/Species/5141T_Orchis simia.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupDisa.html",,,,Roberta Fox,http://orchidcentral.org/Images/Disa-Habenaria-Stenoglottis-etc/Species/5141T_Orchis simia.jpg,,Trichocentrum Orchis is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:54.463158,2025-08-25 18:19:08.800444,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,Orchis,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5432,,Dendrobium bellum var. B,Dendrobium bellum var. B,Dendrobium,bellum,,,,,epiphytic,,,,,,,,,,https://orchidcollection.net/andy_phillips/image_001.jpg,,Andy Phillips,,,"Dendrobium orchid with diverse growth habits and flowering patterns, adapted to various climatic conditions.",0.7,,expansion_1756084788,pending,f,0,2025-08-25 01:19:48.762537,2025-08-26 09:57:34.088505,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819,,T Serapias cordigera,Trichocentrum Serapias cordigera,Serapias,Serapias,,,,,epiphytic,,,,,,,,"From Roberta Fox's Disa collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Disa-Habenaria-Stenoglottis-etc/Species/4709T_Serapias cordigera 3.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupDisa.html",,,,Roberta Fox,http://orchidcentral.org/Images/Disa-Habenaria-Stenoglottis-etc/Species/4709T_Serapias cordigera 3.jpg,,Trichocentrum Serapias is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:55.233942,2025-08-25 18:21:04.554843,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,Serapias,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5434,,Dendrobium spectabile var. D,Dendrobium spectabile var. D,Dendrobium,spectabile,,,,,epiphytic,,,,,,,,,,https://orchidcollection.net/andy_phillips/image_003.jpg,,Andy Phillips,,,"Dendrobium orchid with diverse growth habits and flowering patterns, adapted to various climatic conditions.",0.7,,expansion_1756084788,pending,f,0,2025-08-25 01:19:48.894958,2025-08-26 09:57:34.088509,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5463,,Oncidium elegans var. K,Oncidium elegans var. K,Oncidium,elegans,,,,,epiphytic,,,,,,,,,,https://orchidcollection.net/demo_scraper_a/image_010.jpg,,Demo Scraper A,,,Oncidium elegans is a beautiful orchid with unique characteristics.,0.7,,expansion_1756084791,pending,f,0,2025-08-25 01:19:51.860081,2025-08-26 10:26:58.689098,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5464,,Dendrobium magnificum var. L,Dendrobium magnificum var. L,Dendrobium,magnificum,,,,,epiphytic,,,,,,,,,,https://orchidcollection.net/demo_scraper_a/image_011.jpg,,Demo Scraper A,,,"Dendrobium orchid with diverse growth habits and flowering patterns, adapted to various climatic conditions.",0.7,,expansion_1756084791,pending,f,0,2025-08-25 01:19:51.926279,2025-08-26 10:26:58.6891,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5465,,Oncidium magnificum var. M,Oncidium magnificum var. M,Oncidium,magnificum,,,,,epiphytic,,,,,,,,,,https://orchidcollection.net/demo_scraper_a/image_012.jpg,,Demo Scraper A,,,Oncidium magnificum is a beautiful orchid with unique characteristics.,0.7,,expansion_1756084791,pending,f,0,2025-08-25 01:19:51.995253,2025-08-26 10:26:58.689101,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,,Cym Meglee,Cym Meglee,Cymbidium,Meglee,Sw.,"Asia, Australia",Mountainous regions and temperate forests,Winter to spring,terrestrial,cool,"Long, narrow, grass-like leaves",t,Bright light,10-25°C (50-77°F),Regular water year-round,,"From Roberta Fox's Cymbidium collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Cymbidium/Hybrid/2142T_Cym Meglee Miss Taipei.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCymbidium.html",,http://orchidcentral.org/Images/Cymbidium/Hybrid/2142_Cym Meglee Miss Taipei.jpg,,Roberta Fox,Roberta Fox - Cymbidium,,Cymbidium Meglee is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:36.329828,2025-08-26 07:25:22.722577,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,35.86,104.2,China,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,,Cymbidium Beautiful,Cymbidium Beautiful,Cymbidium,Beautiful,,,,,terrestrial,,,,,,,,"From Roberta Fox's Cymbidium collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Cymbidium/Hybrid/1203T_Cym Beautiful Emerald.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCymbidium.html",,,,Roberta Fox,http://orchidcentral.org/Images/Cymbidium/Hybrid/1203T_Cym Beautiful Emerald.jpg,,Cymbidium Beautiful is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:35.005698,2025-08-26 07:53:21.170464,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3940,,BT Max serotina,BT Max serotina,BT,serotina,,,,,epiphytic,,,,,,,,"From Roberta Fox's Zygopetalum collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Zygo-Lycaste-Stanhopea-Maxillaria/Species/3311BT_Max serotina.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupZygopetalum.html",,,,Roberta Fox,http://orchidcentral.org/Images/Zygo-Lycaste-Stanhopea-Maxillaria/Species/3311BT_Max serotina.jpg,,BT Max is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:04:51.631664,2025-08-26 06:32:17.638736,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617,,CT Den speciosum v speciosum,CT Den speciosum v speciosum,Cattleya,speciosum,,,,,epiphytic,,,,,,,,"From Roberta Fox's Dendrobium collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Dendrobium/Species/730CT_Den speciosum v speciosum.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupDendrobium.html",,http://orchidcentral.org/Images/Dendrobium/Species/3138_Den speciosum.jpg,,Roberta Fox,Roberta Fox - Dendrobium,,"Cattleya orchid known for its large, showy, often fragrant flowers. This Den variety displays the characteristic beauty of the Cattleya genus.",0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:45.832321,2025-08-25 22:08:54.291622,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,,PT Onc harrisonianum,PT Onc harrisonianum,Potinara,harrisonianum,,,,,epiphytic,,,,,,,,"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Species/2423PT_Onc harrisonianum.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html",,,,Roberta Fox,http://orchidcentral.org/Images/Oncidium Alliance/Species/2423PT_Onc harrisonianum.jpg,,Potinara-Trichocentrum Onc is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:04:05.933668,2025-08-26 04:24:45.483912,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3008,,PT Onc hyphaematicum,PT Onc hyphaematicum,Potinara,hyphaematicum,,,,,epiphytic,,,,,,,,"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Species/3911PT_Onc hyphaematicum.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html",,,,Roberta Fox,http://orchidcentral.org/Images/Oncidium Alliance/Species/3911PT_Onc hyphaematicum.jpg,,Potinara-Trichocentrum Onc is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:04:06.133415,2025-08-26 04:24:45.483912,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5466,,Oncidium magnificum var. A,Oncidium magnificum var. A,Oncidium,magnificum,,,,,epiphytic,,,,,,,,,,https://orchidcollection.net/eric_hunt/image_000.jpg,,Eric Hunt,,,Oncidium magnificum is a beautiful orchid with unique characteristics.,0.7,,expansion_1756084792,pending,f,0,2025-08-25 01:19:52.561861,2025-08-26 10:26:58.689101,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5467,,Oncidium spectabile var. B,Oncidium spectabile var. B,Oncidium,spectabile,,,,,epiphytic,,,,,,,,,,https://orchidcollection.net/eric_hunt/image_001.jpg,,Eric Hunt,,,Oncidium spectabile is a beautiful orchid with unique characteristics.,0.7,,expansion_1756084792,pending,f,0,2025-08-25 01:19:52.631736,2025-08-26 10:26:58.689102,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,,CT Tetramicra canaliculata,CT Tetramicra canaliculata,Cattleya,Tetramicra,,,,,epiphytic,,,,,,,,"From Roberta Fox's Cattleya Species collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Cattleya Tribe/Species/4739CT_Tetramicra canaliculata.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCattleya%20-%20Species.html",,,,Roberta Fox,http://orchidcentral.org/Images/Cattleya Tribe/Species/4739CT_Tetramicra canaliculata.jpg,,"Cattleya orchid known for its large, showy, often fragrant flowers. This Tetramicra variety displays the characteristic beauty of the Cattleya genus.",0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:19.345342,2025-08-25 23:58:10.99388,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,,Cymbidium Black,Cymbidium Black,Cymbidium,Black,,,,,terrestrial,,,,,,,,"From Roberta Fox's Cymbidium collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Cymbidium/Hybrid/2866T_Cym Black Forest 'Dark Spirit'.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCymbidium.html",,,,Roberta Fox,http://orchidcentral.org/Images/Cymbidium/Hybrid/2866T_Cym Black Forest 'Dark Spirit'.jpg,,Cymbidium Black is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:35.039481,2025-08-26 07:53:21.170465,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821,,T Serapias lingua,Trichocentrum Serapias lingua,Serapias,Serapias,,,,,epiphytic,,,,,,,,"From Roberta Fox's Disa collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Disa-Habenaria-Stenoglottis-etc/Species/4710T_Serapias lingua 2.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupDisa.html",,,,Roberta Fox,http://orchidcentral.org/Images/Disa-Habenaria-Stenoglottis-etc/Species/4710T_Serapias lingua 2.jpg,,Trichocentrum Serapias is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:55.319853,2025-08-25 18:34:12.489313,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,Serapias,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5468,,Dendrobium elegans var. C,Dendrobium elegans var. C,Dendrobium,elegans,,,,,epiphytic,,,,,,,,,,https://orchidcollection.net/eric_hunt/image_002.jpg,,Eric Hunt,,,"Dendrobium orchid with diverse growth habits and flowering patterns, adapted to various climatic conditions.",0.7,,expansion_1756084792,pending,f,0,2025-08-25 01:19:52.700265,2025-08-26 10:26:58.689102,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2620,,CT Den speciosum grandiflorum,CT Den speciosum grandiflorum,Cattleya,speciosum,,,,,epiphytic,,,,,,,,"From Roberta Fox's Dendrobium collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Dendrobium/Species/2000CT_Den speciosum grandiflorum.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupDendrobium.html",,http://orchidcentral.org/Images/Dendrobium/Species/3138_Den speciosum.jpg,,Roberta Fox,Roberta Fox - Dendrobium,,"Cattleya orchid known for its large, showy, often fragrant flowers. This Den variety displays the characteristic beauty of the Cattleya genus.",0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:45.943731,2025-08-25 22:08:54.291624,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,,Paphiopedilum species,Paphiopedilum ,Paphiopedilum,species,"","","",,epiphytic,intermediate,,,"","",,,,,https://lh3.googleusercontent.com/d/1DYtJw22kotB1BQuIvD9f8Z9hOdnAiTb5,1DYtJw22kotB1BQuIvD9f8Z9hOdnAiTb5,Five Cities Orchid Society Collection,https://drive.google.com/file/d/1DYtJw22kotB1BQuIvD9f8Z9hOdnAiTb5/view,,Paphiopedilum species is a beautiful orchid with unique characteristics.,0.7,,google_sheets_import,rejected,f,0,2025-08-24 00:39:00.868697,2025-09-08 04:30:04.646816,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,needs_review,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114,,Bl  Helen,Bl  Helen,Bl,Helen,,,,,epiphytic,,,,,,,,"From Roberta Fox's Cattleya Hybrid collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Cattleya Tribe/Hybrid/3141T_Bl Helen.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCattleya%20-%20Hybrid.html",,,,Roberta Fox,http://orchidcentral.org/Images/Cattleya Tribe/Hybrid/3141T_Bl Helen.jpg,,Bl Helen is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:21.626022,2025-08-26 00:00:03.012479,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5469,,Oncidium bellum var. D,Oncidium bellum var. D,Oncidium,bellum,,,,,epiphytic,,,,,,,,,,https://orchidcollection.net/eric_hunt/image_003.jpg,,Eric Hunt,,,Oncidium bellum is a beautiful orchid with unique characteristics.,0.7,,expansion_1756084792,pending,f,0,2025-08-25 01:19:52.767791,2025-08-26 10:26:58.689103,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
